grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,grating.stopped,resp.started,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
10,,,,,0,0,0,2,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,192.80062799999996,193.53335149999975,193.53335149999975,194.13278179999998,194.13278179999998,0.6153574999998455,196.1478103999998,2.6303604999998242,j,0,increament,0.6,25,standard,None,100,0.553820099999939,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,196.1643836999997,196.79711319999979,196.79711319999979,197.3968302999997,197.3968302999997,0.5990097999997488,199.4116641999999,2.6137810000000172,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,199.4116641999999,200.22798749999993,200.22798749999993,201.0602673999997,201.07691909999994,0.8485937000000376,203.07514039999978,2.8634234999999535,j,1,increament,0.84,27,oddball,j,140,0.43484010000020135,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,203.0918058999996,203.6751221999998,203.6751221999998,204.2742446999996,204.29110629999968,0.6151568999998744,206.28931759999978,2.6302449999998316,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,206.30602409999983,206.8385699999999,206.8385699999999,207.43833219999988,207.43833219999988,0.6156323000000157,209.4531078,2.6303619000000253,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,209.4698616999999,210.01934329999995,210.01934329999995,210.6190359999996,210.6190359999996,0.6156578999998601,212.6338539999997,2.630451699999867,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,212.65058829999998,213.4664859999998,213.4664859999998,214.0660095999997,214.0660095999997,0.6152621000001091,216.08098169999994,2.6302138000000923,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,216.09752660000004,216.78047389999983,216.78047389999983,217.37983829999985,217.37983829999985,0.6151534000000538,219.39478439999993,2.630119000000377,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,219.4115152999998,220.07771739999998,220.07771739999998,220.67740430000003,220.67740430000003,0.6151345000002948,222.6920243999998,2.6297434000002795,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,222.7088592,223.25804849999986,223.25804849999986,223.8579276999999,223.8579276999999,0.6157006999997066,225.8727976,2.630554299999858,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
