grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,resp.started,grating.stopped,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
0,,,,,0,1,1,0,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,1570.03902560001,1570.7381963000225,1570.7381963000225,1571.3378322000208,0.5990270000183955,1571.3378322000208,1573.3529451000213,2.6137771000212524,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,1573.3529451000213,1573.9356762000243,1573.9356762000243,1574.5348743000068,0.6148211999970954,1574.5348743000068,1576.5500402000034,2.629918999999063,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,1576.566771600017,1577.266158500017,1577.266158500017,1578.0988619000127,0.8483731000160333,1578.1156135000056,1580.113883700018,2.8633339000225533,None,0,increament,0.84,7,oddball,j,140,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,1580.1304627000063,1580.7635820000141,1580.7635820000141,1581.3626787000103,0.6151813000033144,1581.3626787000103,1583.377835500025,2.630332400003681,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,1583.3960826999974,1584.0107556000003,1584.0107556000003,1584.6103771000053,0.6155105999787338,1584.6103771000053,1586.6254289000062,2.630510699993465,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,1586.6420329000102,1587.2411689000146,1587.2411689000146,1587.8410896999994,0.615528299997095,1587.8410896999994,1589.8560268,2.63041680000606,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,1589.8726395000122,1590.5386881000013,1590.5386881000013,1591.1380991000042,0.599260500021046,1591.1380991000042,1593.1534844000125,2.614181200013263,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,1593.1534844000125,1593.7195380000048,1593.7195380000048,1594.3189799000102,0.6142869000032078,1594.3189799000102,1596.333844000008,2.6291515000048093,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,1596.3505696000066,1596.9333663000143,1596.9333663000143,1597.6493634000071,0.7315224000194576,1597.6657705000252,1599.66402690002,2.7461874000146054,None,0,increament,0.72,6,oddball,j,120,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,1599.6813694000011,1600.3636090000218,1600.3636090000218,1600.9631791000138,0.6152324000140652,1600.9631791000138,1602.9785030000203,2.6305512000108138,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,1602.9952718999994,1603.6110634000215,1603.6110634000215,1604.2105333000072,0.6153549000155181,1604.2105333000072,1606.2251472000207,2.6299483999900986,None,1,increament,0.6,5,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
