grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,resp.started,grating.stopped,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
10,,,,,0,0,0,2,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,208.1645381000003,208.9312146000002,208.9312146000002,209.5147247,0.5997052000002441,209.53136930000028,211.5150650999999,2.6001122000002397,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,211.5315015000001,212.13193890000002,212.13193890000002,212.73133570000027,0.6148466999998163,212.73133570000027,214.7319676000002,2.6155265000002146,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,214.74846130000014,215.31541900000002,215.31541900000002,215.91475230000015,0.6144390999997995,215.91475230000015,217.91477209999994,2.614459800000077,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,217.93166610000026,218.49831600000016,218.49831600000016,219.08175430000028,0.5996752000000924,219.09836270000005,221.08129039999994,2.5991517000002204,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,221.0978113000001,221.83146680000027,221.83146680000027,222.2984265,0.48286159999997835,222.31504220000033,224.29838270000027,2.482814999999846,j,1,decreament,0.48,24,oddball,j,80,0.6247439999995095,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,224.31511690000025,224.9319942000002,224.9319942000002,225.51532110000016,0.5992209999999432,225.5318658000001,227.51529690000007,2.599192199999834,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,227.53187239999988,228.19879930000025,228.19879930000025,228.7987919000002,0.6155402999997932,228.7987919000002,230.79912160000003,2.6157929999999396,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,230.81566710000016,231.34891079999989,231.34891079999989,231.9489394000002,0.6150548999999046,231.9489394000002,233.94876000000022,2.6147648000001027,j,0,decreament,0.6,21,standard,None,100,0.4349306000001434,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,233.96557780000012,234.7321563999999,234.7321563999999,235.3155056999999,0.5992615000000114,235.3320904000002,237.31559450000032,2.599352899999758,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,237.3322221000003,238.0156439000002,238.0156439000002,238.59960309999997,0.6003113000001576,238.61633419999998,240.59923879999997,2.599874400000317,None,1,decreament,0.6,21,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
